0.793864D+00	0.343146D+00	0.191739D+00	0.119585D+00	0.812905D-01
0.589476D-01	0.463327D-01	0.378596D-01	0.319436D-01	0.273081D-01
0.237867D-01	0.209051D-01	0.184449D-01	0.163503D-01	
0.812552D+00	0.361349D+00	0.201083D+00	0.129979D+00	0.916869D-01
0.677688D-01	0.536748D-01	0.446593D-01	0.380529D-01	0.326932D-01
0.285194D-01	0.249359D-01	0.220560D-01	0.197028D-01	
0.718520D+00	0.415066D+00	0.259635D+00	0.172200D+00	0.122585D+00
0.931528D-01	0.731153D-01	0.592162D-01	0.495000D-01	0.418556D-01
0.359025D-01	0.311466D-01	0.273971D-01	0.241780D-01	
0.434429D+00	0.308989D+00	0.212487D+00	0.150611D+00	0.112130D+00
0.867405D-01	0.703882D-01	0.586953D-01	0.495486D-01	0.426915D-01
0.376395D-01	0.333723D-01	0.297845D-01	0.265114D-01	
0.327094D+00	0.242531D+00	0.182787D+00	0.137499D+00	0.106091D+00
0.845937D-01	0.687640D-01	0.573171D-01	0.485905D-01	0.420452D-01
0.366831D-01	0.321208D-01	0.282981D-01	0.251704D-01	
0.226859D+00	0.193195D+00	0.155261D+00	0.122822D+00	0.974782D-01
0.792089D-01	0.650632D-01	0.543759D-01	0.465945D-01	0.403751D-01
0.351941D-01	0.310317D-01	0.276452D-01	0.245252D-01	
0.124753D+00	0.117684D+00	0.108969D+00	0.975618D-01	0.838349D-01
0.722886D-01	0.626463D-01	0.548875D-01	0.483343D-01	0.427661D-01
0.380160D-01	0.339246D-01	0.302380D-01	0.270781D-01	
0.122888D+00	0.107559D+00	0.989636D-01	0.876366D-01	0.774420D-01
0.660116D-01	0.579515D-01	0.504180D-01	0.442389D-01	0.389480D-01
0.344339D-01	0.304566D-01	0.271371D-01	0.240964D-01	
0.791114D-01	0.668006D-01	0.631659D-01	0.610082D-01	0.580162D-01
0.533989D-01	0.477779D-01	0.433102D-01	0.389681D-01	0.349517D-01
0.313019D-01	0.279784D-01	0.248940D-01	0.222548D-01	
0.479255D-01	0.445675D-01	0.436661D-01	0.430286D-01	0.411636D-01
0.388360D-01	0.365935D-01	0.339787D-01	0.313481D-01	0.288501D-01
0.259427D-01	0.235125D-01	0.212739D-01	0.192063D-01	
0.573219D-01	0.532524D-01	0.467132D-01	0.437972D-01	0.416471D-01
0.382120D-01	0.351422D-01	0.322175D-01	0.293405D-01	0.268325D-01
0.244330D-01	0.223523D-01	0.202677D-01	0.183349D-01	
0.271389D-01	0.298893D-01	0.296880D-01	0.289367D-01	0.278749D-01
0.262719D-01	0.247343D-01	0.229462D-01	0.212018D-01	0.195385D-01
0.180117D-01	0.164753D-01	0.150297D-01	0.135975D-01	
0.104626D-01	0.136357D-01	0.142614D-01	0.153566D-01	0.168085D-01
0.174485D-01	0.175808D-01	0.172310D-01	0.166387D-01	0.156721D-01
0.146977D-01	0.136452D-01	0.125597D-01	0.115337D-01	
0.176842D-01	0.244785D-01	0.226811D-01	0.201978D-01	0.184566D-01
0.175902D-01	0.168084D-01	0.157715D-01	0.148678D-01	0.138729D-01
0.127767D-01	0.118034D-01	0.107621D-01	0.978075D-02	
0.761011D-02	0.140676D-01	0.150394D-01	0.143776D-01	0.132713D-01
0.122820D-01	0.114756D-01	0.108459D-01	0.101315D-01	0.952096D-02
0.885806D-02	0.828254D-02	0.769979D-02	0.711950D-02	
0.335744D-02	0.678219D-02	0.827954D-02	0.881465D-02	0.903231D-02
0.907694D-02	0.897975D-02	0.892643D-02	0.881343D-02	0.855563D-02
0.830566D-02	0.795701D-02	0.761000D-02	0.718278D-02	
0.350932D-02	0.906693D-02	0.110831D-01	0.107158D-01	0.994843D-02
0.897895D-02	0.820461D-02	0.746619D-02	0.683597D-02	0.630916D-02
0.585493D-02	0.538575D-02	0.497029D-02	0.457832D-02	
0.134770D-02	0.427715D-02	0.576250D-02	0.601796D-02	0.572381D-02
0.534585D-02	0.508982D-02	0.477465D-02	0.449517D-02	0.419869D-02
0.395633D-02	0.373227D-02	0.350621D-02	0.326164D-02	
0.961691D-03	0.416802D-02	0.646389D-02	0.717955D-02	0.696710D-02
0.655374D-02	0.610909D-02	0.584780D-02	0.562154D-02	0.539396D-02
0.519754D-02	0.494983D-02	0.465980D-02	0.443518D-02	
0.532685D-03	0.241764D-02	0.410523D-02	0.491083D-02	0.507931D-02
0.501689D-02	0.493075D-02	0.478694D-02	0.474278D-02	0.469165D-02
0.464369D-02	0.453546D-02	0.439146D-02	0.424430D-02	
0.181794D-03	0.121093D-02	0.251883D-02	0.324657D-02	0.361020D-02
0.372898D-02	0.386507D-02	0.406937D-02	0.433166D-02	0.458126D-02
0.473796D-02	0.486654D-02	0.491618D-02	0.486942D-02	
0.158063D-03	0.107979D-02	0.222989D-02	0.296261D-02	0.332130D-02
0.361348D-02	0.396449D-02	0.445847D-02	0.506390D-02	0.567972D-02
0.614294D-02	0.655037D-02	0.679249D-02	0.689751D-02	
0.922145D-04	0.709094D-03	0.168484D-02	0.242754D-02	0.290170D-02
0.315072D-02	0.334727D-02	0.354787D-02	0.372212D-02	0.389474D-02
0.405035D-02	0.412865D-02	0.416786D-02	0.419605D-02	
0.110509D-03	0.880928D-03	0.206052D-02	0.295156D-02	0.345704D-02
0.363906D-02	0.368663D-02	0.374896D-02	0.384994D-02	0.395250D-02
0.399721D-02	0.405685D-02	0.410025D-02	0.410619D-02	
0.620912D-04	0.532761D-03	0.141057D-02	0.219165D-02	0.266587D-02
0.286335D-02	0.295626D-02	0.297251D-02	0.297072D-02	0.300194D-02
0.302377D-02	0.303663D-02	0.302072D-02	0.298499D-02	
0.527511D-04	0.522595D-03	0.142645D-02	0.213598D-02	0.253103D-02
0.272059D-02	0.278457D-02	0.283451D-02	0.285115D-02	0.286334D-02
0.288078D-02	0.289782D-02	0.286326D-02	0.281746D-02	
0.343285D-04	0.313110D-03	0.101885D-02	0.171229D-02	0.216552D-02
0.245107D-02	0.263438D-02	0.275961D-02	0.287834D-02	0.295791D-02
0.300719D-02	0.299958D-02	0.295447D-02	0.288811D-02	
0.249694D-04	0.157923D-03	0.616040D-03	0.115181D-02	0.157542D-02
0.182443D-02	0.199184D-02	0.214004D-02	0.225496D-02	0.234751D-02
0.243711D-02	0.250682D-02	0.251207D-02	0.250309D-02	
0.215788D-04	0.564135D-04	0.222106D-03	0.461914D-03	0.687535D-03
0.879380D-03	0.102343D-02	0.112210D-02	0.120036D-02	0.124789D-02
0.127308D-02	0.126459D-02	0.124054D-02	0.120885D-02	
0.190937D-04	0.281254D-04	0.100901D-03	0.225071D-03	0.383971D-03
0.607541D-03	0.913503D-03	0.126443D-02	0.165236D-02	0.203923D-02
0.237295D-02	0.263040D-02	0.282377D-02	0.297564D-02	
0.175429D-04	0.172373D-04	0.294680D-04	0.469274D-04	0.809999D-04
0.151244D-03	0.261977D-03	0.414058D-03	0.579394D-03	0.747190D-03
0.901938D-03	0.104030D-02	0.114668D-02	0.122117D-02	
0.156308D-04	0.102645D-04	0.152980D-04	0.259631D-04	0.592130D-04
0.141258D-03	0.304208D-03	0.547309D-03	0.850305D-03	0.119041D-02
0.151659D-02	0.180908D-02	0.205599D-02	0.224382D-02	
0.145433D-04	0.144411D-04	0.282984D-04	0.491584D-04	0.923421D-04
0.170761D-03	0.275154D-03	0.398220D-03	0.518851D-03	0.620029D-03
0.704815D-03	0.763128D-03	0.791722D-03	0.796131D-03	
0.130652D-04	0.106138D-04	0.187238D-04	0.359094D-04	0.902637D-04
0.219893D-03	0.436842D-03	0.710289D-03	0.100492D-02	0.128776D-02
0.155283D-02	0.176376D-02	0.191667D-02	0.201053D-02	
0.113959D-04	0.928050D-05	0.190229D-04	0.327179D-04	0.534914D-04
0.905994D-04	0.145925D-03	0.215723D-03	0.289419D-03	0.360020D-03
0.421128D-03	0.470448D-03	0.506820D-03	0.525709D-03	
0.970247D-05	0.609240D-05	0.864545D-05	0.145147D-04	0.353748D-04
0.951253D-04	0.211429D-03	0.379434D-03	0.584207D-03	0.792798D-03
0.988571D-03	0.115615D-02	0.128140D-02	0.137031D-02	
0.836629D-05	0.731938D-05	0.156425D-04	0.328186D-04	0.704553D-04
0.145375D-03	0.258629D-03	0.408228D-03	0.575946D-03	0.738387D-03
0.883387D-03	0.100897D-02	0.109805D-02	0.115451D-02	
0.777302D-05	0.484590D-05	0.628550D-05	0.148140D-04	0.540438D-04
0.155860D-03	0.342564D-03	0.599426D-03	0.891314D-03	0.119573D-02
0.146124D-02	0.168496D-02	0.186992D-02	0.198607D-02	
0.773188D-05	0.534342D-05	0.635360D-05	0.112255D-04	0.286991D-04
0.669374D-04	0.129179D-03	0.207423D-03	0.290361D-03	0.371556D-03
0.437367D-03	0.494762D-03	0.532902D-03	0.558294D-03	
0.700939D-05	0.430934D-05	0.580129D-05	0.165012D-04	0.544977D-04
0.137315D-03	0.268341D-03	0.430683D-03	0.603391D-03	0.769033D-03
0.909490D-03	0.102060D-02	0.110067D-02	0.114634D-02	
0.699682D-05	0.727083D-05	0.123164D-04	0.275843D-04	0.725368D-04
0.169157D-03	0.331508D-03	0.544006D-03	0.796281D-03	0.105042D-02
0.128689D-02	0.148121D-02	0.161673D-02	0.171795D-02	
0.674443D-05	0.578827D-05	0.131022D-04	0.391179D-04	0.101274D-03
0.214756D-03	0.393163D-03	0.621680D-03	0.886839D-03	0.117057D-02
0.143887D-02	0.165940D-02	0.182864D-02	0.195440D-02	
0.741550D-05	0.840786D-05	0.154771D-04	0.427992D-04	0.111593D-03
0.227738D-03	0.384421D-03	0.570493D-03	0.751015D-03	0.916312D-03
0.106146D-02	0.117452D-02	0.124847D-02	0.129077D-02	
0.790098D-05	0.863029D-05	0.200518D-04	0.600571D-04	0.153377D-03
0.310919D-03	0.526860D-03	0.789015D-03	0.105251D-02	0.129643D-02
0.151171D-02	0.167528D-02	0.178571D-02	0.186122D-02	
0.848894D-05	0.103066D-04	0.370888D-04	0.126261D-03	0.295603D-03
0.536108D-03	0.826305D-03	0.112333D-02	0.140558D-02	0.164708D-02
0.182253D-02	0.195186D-02	0.203348D-02	0.208091D-02	
0.100909D-04	0.267468D-04	0.168120D-03	0.503465D-03	0.959408D-03
0.142202D-02	0.181502D-02	0.216137D-02	0.239516D-02	0.256679D-02
0.267798D-02	0.274332D-02	0.275487D-02	0.272027D-02	
0.205380D-04	0.684088D-04	0.377056D-03	0.990448D-03	0.170343D-02
0.240424D-02	0.301499D-02	0.353001D-02	0.395338D-02	0.428440D-02
0.451631D-02	0.465756D-02	0.470350D-02	0.469418D-02	
0.145567D-04	0.122965D-03	0.693546D-03	0.168614D-02	0.272523D-02
0.355647D-02	0.416722D-02	0.452163D-02	0.470171D-02	0.475274D-02
0.471745D-02	0.460159D-02	0.446334D-02	0.430345D-02	
0.307880D-04	0.192261D-03	0.789770D-03	0.170313D-02	0.263394D-02
0.339854D-02	0.394699D-02	0.430388D-02	0.451263D-02	0.465546D-02
0.470398D-02	0.468485D-02	0.461758D-02	0.448704D-02	
0.937375D-04	0.438973D-03	0.110264D-02	0.193591D-02	0.271379D-02
0.336033D-02	0.385993D-02	0.418533D-02	0.439737D-02	0.447661D-02
0.449828D-02	0.443408D-02	0.434158D-02	0.419753D-02	
0.291973D-03	0.717248D-03	0.134155D-02	0.209406D-02	0.279993D-02
0.336927D-02	0.384427D-02	0.416718D-02	0.439075D-02	0.454819D-02
0.463814D-02	0.466521D-02	0.462658D-02	0.451638D-02	
0.369556D-03	0.107348D-02	0.187999D-02	0.278316D-02	0.361751D-02
0.428715D-02	0.473953D-02	0.509158D-02	0.532942D-02	0.554602D-02
0.575488D-02	0.585760D-02	0.590282D-02	0.589600D-02	
0.133838D-02	0.186372D-02	0.218709D-02	0.264032D-02	0.315304D-02
0.359501D-02	0.400500D-02	0.430994D-02	0.450301D-02	0.461045D-02
0.469482D-02	0.469265D-02	0.462967D-02	0.451167D-02	
0.280815D-02	0.311708D-02	0.312553D-02	0.336938D-02	0.373633D-02
0.409777D-02	0.441659D-02	0.470682D-02	0.499805D-02	0.522003D-02
0.547633D-02	0.563777D-02	0.573045D-02	0.572216D-02	
0.512472D-02	0.374674D-02	0.332544D-02	0.369210D-02	0.428774D-02
0.484948D-02	0.535734D-02	0.576952D-02	0.616775D-02	0.655226D-02
0.685523D-02	0.705510D-02	0.719634D-02	0.724210D-02	
0.251329D-02	0.161382D-02	0.178741D-02	0.252236D-02	0.335755D-02
0.414695D-02	0.486475D-02	0.550469D-02	0.619783D-02	0.674877D-02
0.716649D-02	0.747397D-02	0.766802D-02	0.776236D-02	
0.485266D-02	0.266798D-02	0.240870D-02	0.299978D-02	0.379574D-02
0.451355D-02	0.518561D-02	0.578429D-02	0.635357D-02	0.682709D-02
0.721401D-02	0.746461D-02	0.755660D-02	0.755062D-02	
0.534797D-02	0.296083D-02	0.251669D-02	0.294013D-02	0.369328D-02
0.455600D-02	0.548921D-02	0.643856D-02	0.730534D-02	0.805345D-02
0.869789D-02	0.914733D-02	0.941610D-02	0.949232D-02	
0.725365D-02	0.443635D-02	0.434585D-02	0.499232D-02	0.580099D-02
0.672198D-02	0.768461D-02	0.877667D-02	0.987721D-02	0.108715D-01
0.116837D-01	0.123039D-01	0.126732D-01	0.127831D-01	
0.380946D-03	0.835091D-03	0.185899D-02	0.303715D-02	0.426019D-02
0.562070D-02	0.721147D-02	0.883083D-02	0.104298D-01	0.118094D-01
0.130044D-01	0.138957D-01	0.144927D-01	0.147774D-01	
0.276561D-02	0.190157D-02	0.282223D-02	0.408517D-02	0.558129D-02
0.741094D-02	0.949095D-02	0.116866D-01	0.139067D-01	0.157674D-01
0.172464D-01	0.182734D-01	0.188501D-01	0.191162D-01	
0.318165D-02	0.223750D-02	0.330156D-02	0.464314D-02	0.644209D-02
0.866615D-02	0.110430D-01	0.134771D-01	0.155676D-01	0.172154D-01
0.184800D-01	0.193279D-01	0.197684D-01	0.197834D-01	
0.594415D-02	0.416922D-02	0.495630D-02	0.635738D-02	0.820889D-02
0.108920D-01	0.138507D-01	0.169326D-01	0.197869D-01	0.222166D-01
