TITLE = "CFFC: 2D Advection Diffusion Equation Solution, Time Step/Iteration Level = 0, Time = 0"
VARIABLES = "x" \ 
"y" \ 
"u" \ 
"Vx" \ 
"Vy" \ 
"k" \ 
"s" \ 
"ValISu" \ 
"ISu" \ 
"ExactSoln" \ 
ZONE T =  "Block Number = 0" \ 
I = 60 \ 
J = 36 \ 
F = POINT 
  -1.12500000000000e+00 -1.25000000000000e+00  4.66357984076493e-04  6.25000000000000e+00 -5.62500000000000e+00 0 0 0.00000000000000e+00 0 0.00046457515181815
  -1.09375000000000e+00 -1.25000000000000e+00  5.28162309842839e-04  6.25000000000000e+00 -5.46875000000000e+00 0 0 0.00000000000000e+00 0 0.00052614070475894
  -1.06250000000000e+00 -1.25000000000000e+00  5.96328576206043e-04  6.25000000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.00059467472452286
  -1.06250000000000e+00 -1.25000000000000e+00  5.97075518775453e-04  6.25000000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.00059467472452286
  -1.03125000000000e+00 -1.25000000000000e+00  6.73498638423045e-04  6.25000000000000e+00 -5.15625000000000e+00 0 0 0.00000000000000e+00 0 0.00067074258080142
  -1.00000000000000e+00 -1.25000000000000e+00  7.57238012394524e-04  6.25000000000000e+00 -5.00000000000000e+00 0 0 0.00000000000000e+00 0 0.00075491349045418
  -1.00000000000000e+00 -1.25000000000000e+00  7.58098739394548e-04  6.25000000000000e+00 -5.00000000000000e+00 0 0 0.00000000000000e+00 0 0.00075491349045418
  -9.68750000000000e-01 -1.25000000000000e+00  8.51451505446387e-04  6.25000000000000e+00 -4.84375000000000e+00 0 0 0.00000000000000e+00 0 0.00084775123539234
  -9.37500000000000e-01 -1.25000000000000e+00  9.53017450711844e-04  6.25000000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.00094980310668089
  -9.37500000000000e-01 -1.25000000000000e+00  9.53958637009597e-04  6.25000000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.00094980310668089
  -9.06250000000000e-01 -1.25000000000000e+00  1.06646955251620e-03  6.25000000000000e+00 -4.53125000000000e+00 0 0 0.00000000000000e+00 0 0.0010615870081166
  -8.75000000000000e-01 -1.25000000000000e+00  1.18794183200044e-03  6.25000000000000e+00 -4.37500000000000e+00 0 0 0.00000000000000e+00 0 0.0011835767039583
  -8.75000000000000e-01 -1.25000000000000e+00  1.18889605510075e-03  6.25000000000000e+00 -4.37500000000000e+00 0 0 0.00000000000000e+00 0 0.0011835767039583
  -8.43750000000000e-01 -1.25000000000000e+00  1.32250254839832e-03  6.25000000000000e+00 -4.21875000000000e+00 0 0 0.00000000000000e+00 0 0.0013161852608927
  -8.12500000000000e-01 -1.25000000000000e+00  1.46555667355766e-03  6.25000000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0014597468143096
  -8.12500000000000e-01 -1.25000000000000e+00  1.46641177811031e-03  6.25000000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0014597468143096
  -7.81250000000000e-01 -1.25000000000000e+00  1.62249104088771e-03  6.25000000000000e+00 -3.90625000000000e+00 0 0 0.00000000000000e+00 0 0.0016144968830335
  -7.50000000000000e-01 -1.25000000000000e+00  1.78811305315769e-03  6.25000000000000e+00 -3.75000000000000e+00 0 0 0.00000000000000e+00 0 0.0017805515636608
  -7.50000000000000e-01 -1.25000000000000e+00  1.78870446668593e-03  6.25000000000000e+00 -3.75000000000000e+00 0 0 0.00000000000000e+00 0 0.0017805515636608
  -7.18750000000000e-01 -1.25000000000000e+00  1.96775194243201e-03  6.25000000000000e+00 -3.59375000000000e+00 0 0 0.00000000000000e+00 0 0.0019578860529211
  -6.87500000000000e-01 -1.25000000000000e+00  2.15591201970030e-03  6.25000000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.002146313070111
  -6.87500000000000e-01 -1.25000000000000e+00  2.15602269258441e-03  6.25000000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.002146313070111
  -6.56250000000000e-01 -1.25000000000000e+00  2.35729951996973e-03  6.25000000000000e+00 -3.28125000000000e+00 0 0 0.00000000000000e+00 0 0.0023454618761656
  -6.25000000000000e-01 -1.25000000000000e+00  2.56661138684241e-03  6.25000000000000e+00 -3.12500000000000e+00 0 0 0.00000000000000e+00 0 0.0025547587042129
  -6.25000000000000e-01 -1.25000000000000e+00  2.56598523941053e-03  6.25000000000000e+00 -3.12500000000000e+00 0 0 0.00000000000000e+00 0 0.0025547587042129
  -5.93750000000000e-01 -1.25000000000000e+00  2.78717205662755e-03  6.25000000000000e+00 -2.96875000000000e+00 0 0 0.00000000000000e+00 0 0.0027734095200776
  -5.62500000000000e-01 -1.25000000000000e+00  3.01458020818349e-03  6.25000000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.0030003861103157
  -5.62500000000000e-01 -1.25000000000000e+00  3.01295468923449e-03  6.25000000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.0030003861103157
  -5.31250000000000e-01 -1.25000000000000e+00  3.24986574056393e-03  6.25000000000000e+00 -2.65625000000000e+00 0 0 0.00000000000000e+00 0 0.0032344165396776
  -5.00000000000000e-01 -1.25000000000000e+00  3.49041623802403e-03  6.25000000000000e+00 -2.50000000000000e+00 0 0 0.00000000000000e+00 0 0.0034739810187448
  -5.00000000000000e-01 -1.25000000000000e+00  3.48757653923691e-03  6.25000000000000e+00 -2.50000000000000e+00 0 0 0.00000000000000e+00 0 0.0034739810187448
  -4.68750000000000e-01 -1.25000000000000e+00  3.73400077805926e-03  6.25000000000000e+00 -2.34375000000000e+00 0 0 0.00000000000000e+00 0 0.0037173141663434
  -4.37500000000000e-01 -1.25000000000000e+00  3.98075969537887e-03  6.25000000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.0039624145322079
  -4.37500000000000e-01 -1.25000000000000e+00  3.97661042659799e-03  6.25000000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.0039624145322079
