TITLE = "CFFC: 2D Advection Diffusion Equation Solution, Time Step/Iteration Level = 0, Time = 0"
VARIABLES = "x" \ 
"y" \ 
"u" \ 
"Vx" \ 
"Vy" \ 
"k" \ 
"s" \ 
"ValISu" \ 
"ISu" \ 
"ExactSoln" \ 
ZONE T =  "Block Number = 0" \ 
I = 36 \ 
J = 36 \ 
F = POINT 
  -1.25000000000000e+00 -1.25000000000000e+00  2.83416713200639e-04  6.25000000000000e+00 -6.25000000000000e+00 0 0 0.00000000000000e+00 0 0.00027720938272382
  -1.18750000000000e+00 -1.25000000000000e+00  3.65053641661857e-04  6.25000000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.00036015134731886
  -1.12500000000000e+00 -1.25000000000000e+00  4.65466672438563e-04  6.25000000000000e+00 -5.62500000000000e+00 0 0 0.00000000000000e+00 0 0.00046457515181815
  -1.12500000000000e+00 -1.25000000000000e+00  4.74832413015986e-04  6.25000000000000e+00 -5.62500000000000e+00 0 0 0.00000000000000e+00 0 0.00046457515181815
  -1.06250000000000e+00 -1.25000000000000e+00  6.03184501123429e-04  6.25000000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.00059467472452286
  -1.00000000000000e+00 -1.25000000000000e+00  7.57610506539801e-04  6.25000000000000e+00 -5.00000000000000e+00 0 0 0.00000000000000e+00 0 0.00075491349045418
  -1.00000000000000e+00 -1.25000000000000e+00  7.70629669242759e-04  6.25000000000000e+00 -5.00000000000000e+00 0 0 0.00000000000000e+00 0 0.00075491349045418
  -9.37500000000000e-01 -1.25000000000000e+00  9.63583085692921e-04  6.25000000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.00094980310668089
  -8.75000000000000e-01 -1.25000000000000e+00  1.18988609198004e-03  6.25000000000000e+00 -4.37500000000000e+00 0 0 0.00000000000000e+00 0 0.0011835767039583
  -8.75000000000000e-01 -1.25000000000000e+00  1.20530035629543e-03  6.25000000000000e+00 -4.37500000000000e+00 0 0 0.00000000000000e+00 0 0.0011835767039583
  -8.12500000000000e-01 -1.25000000000000e+00  1.48006756495106e-03  6.25000000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0014597468143096
  -7.50000000000000e-01 -1.25000000000000e+00  1.79293203392141e-03  6.25000000000000e+00 -3.75000000000000e+00 0 0 0.00000000000000e+00 0 0.0017805515636608
  -7.50000000000000e-01 -1.25000000000000e+00  1.80650544418848e-03  6.25000000000000e+00 -3.75000000000000e+00 0 0 0.00000000000000e+00 0 0.0017805515636608
  -6.87500000000000e-01 -1.25000000000000e+00  2.17267268386833e-03  6.25000000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.002146313070111
  -6.25000000000000e-01 -1.25000000000000e+00  2.57536904149208e-03  6.25000000000000e+00 -3.12500000000000e+00 0 0 0.00000000000000e+00 0 0.0025547587042129
  -6.25000000000000e-01 -1.25000000000000e+00  2.57950995458743e-03  6.25000000000000e+00 -3.12500000000000e+00 0 0 0.00000000000000e+00 0 0.0025547587042129
  -5.62500000000000e-01 -1.25000000000000e+00  3.02881466298796e-03  6.25000000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.0030003861103157
  -5.00000000000000e-01 -1.25000000000000e+00  3.50254297638963e-03  6.25000000000000e+00 -2.50000000000000e+00 0 0 0.00000000000000e+00 0 0.0034739810187448
  -5.00000000000000e-01 -1.25000000000000e+00  3.48905512148306e-03  6.25000000000000e+00 -2.50000000000000e+00 0 0 0.00000000000000e+00 0 0.0034739810187448
  -4.37500000000000e-01 -1.25000000000000e+00  3.98499316229589e-03  6.25000000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.0039624145322079
  -3.75000000000000e-01 -1.25000000000000e+00  4.48017267774640e-03  6.25000000000000e+00 -1.87500000000000e+00 0 0 0.00000000000000e+00 0 0.0044488439033444
  -3.75000000000000e-01 -1.25000000000000e+00  4.44699004924984e-03  6.25000000000000e+00 -1.87500000000000e+00 0 0 0.00000000000000e+00 0 0.0044488439033444
  -3.12500000000000e-01 -1.25000000000000e+00  4.92104206817937e-03  6.25000000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.004913409189543
  -2.50000000000000e-01 -1.25000000000000e+00  5.35836425332072e-03  6.25000000000000e+00 -1.25000000000000e+00 0 0 0.00000000000000e+00 0 0.0053344539362864
  -2.50000000000000e-01 -1.25000000000000e+00  5.31612390897559e-03  6.25000000000000e+00 -1.25000000000000e+00 0 0 0.00000000000000e+00 0 0.0053344539362864
  -1.87500000000000e-01 -1.25000000000000e+00  5.67860530713161e-03  6.25000000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.0056902063776071
  -1.25000000000000e-01 -1.25000000000000e+00  5.96700244701585e-03  6.25000000000000e+00 -6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0059607545191846
  -1.25000000000000e-01 -1.25000000000000e+00  5.93692543983359e-03  6.25000000000000e+00 -6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0059607545191846
  -6.25000000000000e-02 -1.25000000000000e+00  6.10471816589670e-03  6.25000000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.0061300588864761
  0.00000000000000e+00 -1.25000000000000e+00  6.17407970766938e-03  6.25000000000000e+00 0.00000000000000e+00 0 0 0.00000000000000e+00 0 0.0061876984142644
  0.00000000000000e+00 -1.25000000000000e+00  6.17407970766938e-03  6.25000000000000e+00 0.00000000000000e+00 0 0 0.00000000000000e+00 0 0.0061876984142644
  6.25000000000000e-02 -1.25000000000000e+00  6.10471816589670e-03  6.25000000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.0061300588864761
  1.25000000000000e-01 -1.25000000000000e+00  5.93692543983359e-03  6.25000000000000e+00 6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0059607545191846
  1.25000000000000e-01 -1.25000000000000e+00  5.96700244701586e-03  6.25000000000000e+00 6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0059607545191846
  1.87500000000000e-01 -1.25000000000000e+00  5.67860530713161e-03  6.25000000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.0056902063776071
  2.50000000000000e-01 -1.25000000000000e+00  5.31612390897558e-03  6.25000000000000e+00 1.25000000000000e+00 0 0 0.00000000000000e+00 0 0.0053344539362864
  -1.25000000000000e+00 -1.18750000000000e+00  3.65053641661857e-04  5.93750000000000e+00 -6.25000000000000e+00 0 0 0.00000000000000e+00 0 0.00036015134731886
  -1.18750000000000e+00 -1.18750000000000e+00  4.71269756530115e-04  5.93750000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.00047109914660108
  -1.12500000000000e+00 -1.18750000000000e+00  6.06819403595919e-04  5.93750000000000e+00 -5.62500000000000e+00 0 0 0.00000000000000e+00 0 0.00061193484045754
  -1.12500000000000e+00 -1.18750000000000e+00  6.19607722968353e-04  5.93750000000000e+00 -5.62500000000000e+00 0 0 0.00000000000000e+00 0 0.00061193484045754
  -1.06250000000000e+00 -1.18750000000000e+00  7.89164205803306e-04  5.93750000000000e+00 -5.31250000000000e+00 0 0 0.00000000000000e+00 0 0.00078888602932552
  -1.00000000000000e+00 -1.18750000000000e+00  1.00091553311740e-03  5.93750000000000e+00 -5.00000000000000e+00 0 0 0.00000000000000e+00 0 0.0010087199422194
  -1.00000000000000e+00 -1.18750000000000e+00  1.01964076169860e-03  5.93750000000000e+00 -5.00000000000000e+00 0 0 0.00000000000000e+00 0 0.0010087199422194
  -9.37500000000000e-01 -1.18750000000000e+00  1.27887296379419e-03  5.93750000000000e+00 -4.68750000000000e+00 0 0 0.00000000000000e+00 0 0.0012784544597634
  -8.75000000000000e-01 -1.18750000000000e+00  1.59419785345396e-03  5.93750000000000e+00 -4.37500000000000e+00 0 0 0.00000000000000e+00 0 0.001604905079871
  -8.75000000000000e-01 -1.18750000000000e+00  1.61845002883630e-03  5.93750000000000e+00 -4.37500000000000e+00 0 0 0.00000000000000e+00 0 0.001604905079871
  -8.12500000000000e-01 -1.18750000000000e+00  1.99460754217579e-03  5.93750000000000e+00 -4.06250000000000e+00 0 0 0.00000000000000e+00 0 0.0019940436421063
  -7.50000000000000e-01 -1.18750000000000e+00  2.43762332803504e-03  5.93750000000000e+00 -3.75000000000000e+00 0 0 0.00000000000000e+00 0 0.0024501628438338
  -7.50000000000000e-01 -1.18750000000000e+00  2.46364477740814e-03  5.93750000000000e+00 -3.75000000000000e+00 0 0 0.00000000000000e+00 0 0.0024501628438338
  -6.87500000000000e-01 -1.18750000000000e+00  2.97552237429642e-03  5.93750000000000e+00 -3.43750000000000e+00 0 0 0.00000000000000e+00 0 0.0029748711242594
  -6.25000000000000e-01 -1.18750000000000e+00  3.55478273529421e-03  5.93750000000000e+00 -3.12500000000000e+00 0 0 0.00000000000000e+00 0 0.0035659857101784
  -6.25000000000000e-01 -1.18750000000000e+00  3.57445081870874e-03  5.93750000000000e+00 -3.12500000000000e+00 0 0 0.00000000000000e+00 0 0.0035659857101784
  -5.62500000000000e-01 -1.18750000000000e+00  4.21704317361858e-03  5.93750000000000e+00 -2.81250000000000e+00 0 0 0.00000000000000e+00 0 0.0042164442566546
  -5.00000000000000e-01 -1.18750000000000e+00  4.90853756264187e-03  5.93750000000000e+00 -2.50000000000000e+00 0 0 0.00000000000000e+00 0 0.004913409189543
  -5.00000000000000e-01 -1.18750000000000e+00  4.91166882850361e-03  5.93750000000000e+00 -2.50000000000000e+00 0 0 0.00000000000000e+00 0 0.004913409189543
  -4.37500000000000e-01 -1.18750000000000e+00  5.63814735674646e-03  5.93750000000000e+00 -2.18750000000000e+00 0 0 0.00000000000000e+00 0 0.0056377794627226
  -3.75000000000000e-01 -1.18750000000000e+00  6.36993223376684e-03  5.93750000000000e+00 -1.87500000000000e+00 0 0 0.00000000000000e+00 0 0.0063643336210337
  -3.75000000000000e-01 -1.18750000000000e+00  6.35146310030653e-03  5.93750000000000e+00 -1.87500000000000e+00 0 0 0.00000000000000e+00 0 0.0063643336210337
  -3.12500000000000e-01 -1.18750000000000e+00  7.06271312850121e-03  5.93750000000000e+00 -1.56250000000000e+00 0 0 0.00000000000000e+00 0 0.0070626875671223
  -2.50000000000000e-01 -1.18750000000000e+00  7.71396245210013e-03  5.93750000000000e+00 -1.25000000000000e+00 0 0 0.00000000000000e+00 0 0.0076991493578705
  -2.50000000000000e-01 -1.18750000000000e+00  7.68199638632768e-03  5.93750000000000e+00 -1.25000000000000e+00 0 0 0.00000000000000e+00 0 0.0076991493578705
  -1.87500000000000e-01 -1.18750000000000e+00  8.23911412571316e-03  5.93750000000000e+00 -9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.0082393963861087
  -1.25000000000000e-01 -1.18750000000000e+00  8.66701402294004e-03  5.93750000000000e+00 -6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0086517133354336
  -1.25000000000000e-01 -1.18750000000000e+00  8.64192317415566e-03  5.93750000000000e+00 -6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0086517133354336
  -6.25000000000000e-02 -1.18750000000000e+00  8.90991024600353e-03  5.93750000000000e+00 -3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.0089103580277033
  0.00000000000000e+00 -1.18750000000000e+00  9.00322548424003e-03  5.93750000000000e+00 0.00000000000000e+00 0 0 0.00000000000000e+00 0 0.0089985210720986
  0.00000000000000e+00 -1.18750000000000e+00  9.00322548424003e-03  5.93750000000000e+00 0.00000000000000e+00 0 0 0.00000000000000e+00 0 0.0089985210720986
  6.25000000000000e-02 -1.18750000000000e+00  8.90991024600353e-03  5.93750000000000e+00 3.12500000000000e-01 0 0 0.00000000000000e+00 0 0.0089103580277033
  1.25000000000000e-01 -1.18750000000000e+00  8.64192317415566e-03  5.93750000000000e+00 6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0086517133354336
  1.25000000000000e-01 -1.18750000000000e+00  8.66701402294004e-03  5.93750000000000e+00 6.25000000000000e-01 0 0 0.00000000000000e+00 0 0.0086517133354336
  1.87500000000000e-01 -1.18750000000000e+00  8.23911412571316e-03  5.93750000000000e+00 9.37500000000000e-01 0 0 0.00000000000000e+00 0 0.0082393963861087
  2.50000000000000e-01 -1.18750000000000e+00  7.68199638632768e-03  5.93750000000000e+00 1.25000000000000e+00 0 0 0.00000000000000e+00 0 0.0076991493578705
  -1.25000000000000e+00 -1.12500000000000e+00  4.65466672438563e-04  5.62500000000000e+00 -6.25000000000000e+00 0 0 0.00000000000000e+00 0 0.00046457515181815
  -1.18750000000000e+00 -1.12500000000000e+00  6.06819403595919e-04  5.62500000000000e+00 -5.93750000000000e+00 0 0 0.00000000000000e+00 0 0.00061193484045754
