TITLE = "Static pressure experimental results of Traineau et al."
VARIABLES = "x/l" \ 
"p/ph" \ 
ZONE T = "Static Pressure" \ 
I = 9 \ 
J = 1 \ 
F = POINT \ 
0.209333  0.985714286
0.409333  0.943333333
0.582759  0.878571429
0.800000  0.7428571429
0.902740  0.650000000
0.954795  0.578571429
0.973973  0.533333333
0.986667  0.478571429
1.000000  0.414285714
