TITLE = "CFFC: 1D Euler Solution, Time Step/Iteration Level = 332, Time = 1.8 (ms)"
VARIABLES = "x" \ 
"dx" \ 
"rho" \ 
"u" \ 
"p" \ 
"T" 
ZONE 
  -9.980000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.940000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.900000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.860000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.820000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.780000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.740000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.700000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.660000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.620000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.580000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.540000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.500000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.460000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.420000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.380000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.340000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.300000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.260000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.220000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.180000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.140000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.100000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.060000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -9.020000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.980000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.940000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.900000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.860000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.820000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.780000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.740000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.700000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.660000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.620000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.580000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.540000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.500000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.460000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.420000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.380000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.340000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.300000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.260000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.220000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.180000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.140000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.100000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
  -8.060000e-01 4.000000e-03 4.696000e+00 0.000000e+00 4.044000e+05 2.999887e+02
