TITLE = "CFFC: 1D Euler Solution, Time Step/Iteration Level = 244, Time = 1.8 (ms)"
VARIABLES = "x" \ 
"dx" \ 
"rho" \ 
"u" \ 
"p" \ 
"T" \ 
"ValISrho" \ 
"ISrho" \ 
"ValISu" \ 
"ISu" \ 
"ValISp" \ 
"ISp" \ 
ZONE 
  -9.966667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.900000e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.833333e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.766667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.700000e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.633333e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.566667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.500000e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.433333e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.366667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.300000e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.233333e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.166667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.100000e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -9.033333e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.966667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.900000e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.833333e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.766667e-01 6.666667e-03 1.225000e+00 -7.791670e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.700000e-01 6.666667e-03 1.225000e+00 -8.556364e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.633333e-01 6.666667e-03 1.225000e+00 -2.944640e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.566667e-01 6.666667e-03 1.225000e+00 6.473658e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.500000e-01 6.666667e-03 1.225000e+00 -2.423751e-13 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.433333e-01 6.666667e-03 1.225000e+00 -8.329330e-13 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.366667e-01 6.666667e-03 1.225000e+00 -2.512918e-14 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.300000e-01 6.666667e-03 1.225000e+00 3.068375e-12 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.233333e-01 6.666667e-03 1.225000e+00 2.278402e-12 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.166667e-01 6.666667e-03 1.225000e+00 -1.074296e-11 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.100000e-01 6.666667e-03 1.225000e+00 -1.814128e-11 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -8.033333e-01 6.666667e-03 1.225000e+00 2.660223e-11 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.966667e-01 6.666667e-03 1.225000e+00 9.246222e-11 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.900000e-01 6.666667e-03 1.225000e+00 -2.049954e-11 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.833333e-01 6.666667e-03 1.225000e+00 -3.627219e-10 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.766667e-01 6.666667e-03 1.225000e+00 -2.510057e-10 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.700000e-01 6.666667e-03 1.225000e+00 1.072465e-09 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.633333e-01 6.666667e-03 1.225000e+00 1.868924e-09 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.566667e-01 6.666667e-03 1.225000e+00 -1.952618e-09 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.500000e-01 6.666667e-03 1.225000e+00 -8.135469e-09 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.433333e-01 6.666667e-03 1.225000e+00 -1.378611e-09 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.366667e-01 6.666667e-03 1.225000e+00 2.461619e-08 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.300000e-01 6.666667e-03 1.225000e+00 2.750546e-08 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.233333e-01 6.666667e-03 1.225000e+00 -5.119108e-08 1.013250e+05 2.881392e+02
3.33333e+07 0 3.33333e+07 0 3.33333e+07 0 
  -7.166667e-01 6.666667e-03 1.225000e+00 -1.356790e-07 1.013250e+05 2.881392e+02
3.33333e+07 0 78.5615 1 3.33333e+07 0 
  -7.100000e-01 6.666667e-03 1.225000e+00 3.530090e-09 1.013250e+05 2.881392e+02
3.33333e+07 0 23.1951 1 3.33333e+07 0 
  -7.033333e-01 6.666667e-03 1.225000e+00 4.310789e-07 1.013250e+05 2.881392e+02
3.33333e+07 0 11.4366 1 3.33333e+07 0 
  -6.966667e-01 6.666667e-03 1.225000e+00 6.534620e-07 1.013250e+05 2.881392e+02
3.33333e+07 0 75.0452 1 3.33333e+07 0 
  -6.900000e-01 6.666667e-03 1.225000e+00 -9.972135e-07 1.013250e+05 2.881392e+02
3.33333e+07 0 14.0001 1 3.33333e+07 0 
  -6.833333e-01 6.666667e-03 1.225000e+00 -4.507773e-06 1.013250e+05 2.881392e+02
3.33333e+07 0 27.6355 1 3.33333e+07 0 
  -6.766667e-01 6.666667e-03 1.225000e+00 -4.738114e-06 1.013250e+05 2.881392e+02
3.33333e+07 0 83.7172 1 3.33333e+07 0 
  -6.700000e-01 6.666667e-03 1.225000e+00 1.114661e-05 1.013250e+05 2.881392e+02
3.33333e+07 0 106.204 1 3.33333e+07 0 
  -6.633333e-01 6.666667e-03 1.225000e+00 3.991279e-05 1.013250e+05 2.881392e+02
3.33333e+07 0 101.603 1 3.33333e+07 0 
  -6.566667e-01 6.666667e-03 1.225000e+00 5.809169e-05 1.013250e+05 2.881392e+02
3.33333e+07 0 20.0967 1 3.33333e+07 0 
  -6.500000e-01 6.666667e-03 1.225000e+00 4.512575e-05 1.013250e+05 2.881392e+02
3.33333e+07 0 0.351954 1 3.33333e+07 0 
  -6.433333e-01 6.666667e-03 1.225000e+00 -1.202903e-04 1.013250e+05 2.881392e+02
3.33333e+07 0 0.0163174 1 0.0152303 1 
  -6.366667e-01 6.666667e-03 1.225001e+00 -4.020670e-04 1.013251e+05 2.881393e+02
2.30859 1 2.22534 1 2.31877 1 
  -6.300000e-01 6.666667e-03 1.225001e+00 -3.445702e-04 1.013251e+05 2.881393e+02
17.9158 1 17.7478 1 17.9177 1 
  -6.233333e-01 6.666667e-03 1.224541e+00 1.276329e-01 1.012718e+05 2.880960e+02
68.6713 1 73.6885 1 68.1646 1 
  -6.166667e-01 6.666667e-03 1.219953e+00 1.410892e+00 1.007412e+05 2.876642e+02
4129.4 0 1922.77 1 4079.7 0 
  -6.100000e-01 6.666667e-03 1.212251e+00 3.600561e+00 9.985203e+04 2.869367e+02
26192.2 0 1879.75 1 25205.7 0 
  -6.033333e-01 6.666667e-03 1.202904e+00 6.133921e+00 9.877585e+04 2.860498e+02
11146.8 0 67765.8 0 10934.5 0 
  -5.966667e-01 6.666667e-03 1.193106e+00 8.913021e+00 9.765127e+04 2.851155e+02
54922.5 0 982993 0 54423.2 0 
  -5.900000e-01 6.666667e-03 1.183158e+00 1.181986e+01 9.651333e+04 2.841623e+02
158636 0 92931.7 0 157867 0 
  -5.833333e-01 6.666667e-03 1.172970e+00 1.474183e+01 9.535193e+04 2.831811e+02
377011 0 178441 0 384888 0 
  -5.766667e-01 6.666667e-03 1.162635e+00 1.766177e+01 9.417779e+04 2.821804e+02
240620 0 281398 0 237087 0 
  -5.700000e-01 6.666667e-03 1.152388e+00 2.062779e+01 9.301775e+04 2.811829e+02
266593 0 302645 0 266772 0 
  -5.633333e-01 6.666667e-03 1.142269e+00 2.364032e+01 9.187623e+04 2.801927e+02
534761 0 533030 0 524911 0 
  -5.566667e-01 6.666667e-03 1.132129e+00 2.664914e+01 9.073647e+04 2.791951e+02
367498 0 343399 0 360979 0 
  -5.500000e-01 6.666667e-03 1.121938e+00 2.963957e+01 8.959500e+04 2.781869e+02
1.16911e+06 0 1.24371e+06 0 1.07932e+06 0 
  -5.433333e-01 6.666667e-03 1.111825e+00 3.264605e+01 8.846640e+04 2.771813e+02
440979 0 452646 0 449272 0 
  -5.366667e-01 6.666667e-03 1.101844e+00 3.568274e+01 8.735665e+04 2.761834e+02
2.80342e+06 0 2.8771e+06 0 2.68539e+06 0 
  -5.300000e-01 6.666667e-03 1.091907e+00 3.872064e+01 8.625559e+04 2.751842e+02
588754 0 597337 0 607009 0 
