51 5 45
51 5 45
5
2
0
50 5 44
50 5 44
 -1.102790505919780e-02 -2.328983467349538e-02
 -3.749701011297984e-03 -1.932904862595061e-02
 3.335563180575409e-03 -1.470913119764920e-02
 7.957045286441158e-03 -9.266297602207652e-03
 1.026004126506740e-02 -4.168228688599212e-03
 1.088120765953893e-02 -1.054291388351305e-03
 1.100214410752160e-02 -3.230045074855805e-04
 1.146049740711220e-02 -3.419339306792758e-04
 1.229846958451088e-02 -2.219620223817970e-04
 1.362769353297095e-02 8.323050538136881e-05
 1.575569552689992e-02 7.169501659161047e-04
 1.916128447289572e-02 1.829773093836674e-03
 2.436340767731280e-02 3.499716896590614e-03
 3.183730810494739e-02 5.734555224882157e-03
 4.202596569270057e-02 8.500055467553766e-03
 5.540041277749948e-02 1.172615553542810e-02
 7.247225676258691e-02 1.529381063485089e-02
 9.382910525900692e-02 1.903868937633221e-02
 1.201788782729527e-01 2.275814740811948e-02
 1.523200163814104e-01 2.620533745530566e-02
 1.908048277495236e-01 2.907129171166295e-02
 2.358379943391937e-01 3.103640542400385e-02
 2.872188201050242e-01 3.182775500442188e-02
 3.442120442143048e-01 3.127166762584550e-02
 4.055069898964423e-01 2.933967169515155e-02
 4.692977723345748e-01 2.616430747016418e-02
 5.334843026179364e-01 2.201380378430137e-02
 5.959506431156845e-01 1.723472097069230e-02
 6.548449298864779e-01 1.218615938877440e-02
 7.087853560263785e-01 7.187956130261713e-03
 7.569495846634994e-01 2.492849425185371e-03
 7.990496835117965e-01 -1.720042873873173e-03
 8.352275631761968e-01 -5.338760497826729e-03
 8.659164303453980e-01 -8.306877516643663e-03
 8.917065802663892e-01 -1.061158045157198e-02
 9.132386669650139e-01 -1.227342821379747e-02
 9.311322739089327e-01 -1.333797512245263e-02
 9.459464859659805e-01 -1.386886326597220e-02
 9.581637275453129e-01 -1.394232991872258e-02
 9.681877080915955e-01 -1.364364733290202e-02
 9.763488209529032e-01 -1.306632826439294e-02
 9.829135680754421e-01 -1.231469609500983e-02
 9.880964468846709e-01 -1.151041115429901e-02
