Block 0
50 5 44
50 5 44
 0 0 -2.250000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0         7.81249999999999

 1 0 -1.749999999999999e+01 -1.125000000000000e+01 1.250000000000001e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3    -2.42531920472781e-15
   0   4        0.488281249999999
   1   0                        0
   1   1    -5.05274834318293e-16
   1   2    -2.42531920472781e-15
   1   3     1.20375029015223e-18
   2   0         2.08333333333333
   2   1    -3.23375893963707e-15
   2   2         1.08506944444444
   3   0    -3.88051072756449e-14
   3   1     -4.2793374814188e-18
   4   0         7.81249999999999

 2 0 -1.250000000000000e+01 -1.125000000000000e+01 1.249999999999999e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3     3.94114370768269e-15
   0   4               0.48828125
   1   0                        0
   1   1      9.1087631264802e-16
   1   2     5.79339045872172e-16
   1   3     4.13807982606722e-16
   2   0         2.08333333333333
   2   1     4.38365393367551e-15
   2   2         1.08506944444444
   3   0     1.11022302462516e-14
   3   1      2.6524188678244e-15
   4   0         7.81249999999999

 3 0 -7.500000000000000e+00 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 4 0 -2.500000000000000e+00 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0         7.81249999999999

 5 0 2.500000000000000e+00 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0         7.81249999999999

 6 0 7.500000000000000e+00 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 7 0 1.250000000000000e+01 -1.125000000000000e+01 1.249999999999999e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3     3.94114370768269e-15
   0   4               0.48828125
   1   0                        0
   1   1     9.96733559885675e-17
   1   2    -1.38777878078144e-15
   1   3     -3.7361438541286e-16
   2   0         2.08333333333333
   2   1    -6.82910518258336e-16
   2   2         1.08506944444444
   3   0     -9.0534986914766e-15
   3   1    -2.18897986217076e-15
   4   0         7.81249999999999

 8 0 1.749999999999999e+01 -1.125000000000000e+01 1.250000000000001e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3    -3.94114370768268e-15
   0   4        0.488281249999999
   1   0                        0
   1   1    -4.05601478329721e-16
   1   2      5.0797390984927e-15
   1   3     -4.7121179563111e-16
   2   0         2.08333333333333
   2   1    -2.76677446385696e-15
   2   2         1.08506944444444
   3   0     2.77028770293933e-14
   3   1    -2.69483169987153e-15
   4   0                   7.8125

 9 0 2.250000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0         7.81249999999999

 10 0 2.750000000000001e+01 -1.125000000000001e+01 1.249999999999997e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333334
   0   3     1.15202662224571e-14
   0   4               0.48828125
   1   0                        0
   1   1    -8.11202956659464e-16
   1   2    -1.00515151757463e-14
   1   3    -7.59660287120769e-16
   2   0         2.08333333333333
   2   1     1.64198531314872e-14
   2   2         1.08506944444444
   3   0    -1.05418488753154e-13
   3   1    -4.41421130817801e-15
   4   0         7.81249999999998

 11 0 3.249999999999997e+01 -1.124999999999999e+01 1.250000000000003e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3    -1.15202662224571e-14
   0   4        0.488281249999999
   1   0                        0
   1   1    -1.31647779097772e-15
   1   2      1.5010116606441e-14
   1   3    -7.46534392506941e-16
   2   0         2.08333333333333
   2   1    -1.36179462768066e-14
   2   2         1.08506944444444
   3   0     1.76671714295177e-13
   3   1    -4.79305414458902e-15
   4   0         7.81249999999999

 12 0 3.749999999999999e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3    -5.76013311122855e-15
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2     3.23375893963708e-15
   1   3    -4.86977333477835e-18
   2   0         2.08333333333333
   2   1    -4.85063840945562e-15
   2   2         1.08506944444444
   3   0     3.88051072756449e-14
   3   1     7.46973993130356e-18
   4   0         7.81249999999996

 13 0 4.250000000000002e+01 -1.125000000000001e+01 1.249999999999997e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3     1.02671204871285e-14
   0   4               0.48828125
   1   0                        0
   1   1    -3.55271367880053e-17
   1   2    -7.74294208996353e-15
   1   3     8.31835555619612e-16
   2   0         2.08333333333334
   2   1     1.04017535325814e-14
   2   2         1.08506944444444
   3   0    -1.45519152283669e-13
   3   1     1.46892674658488e-15
   4   0         7.81249999999997

 14 0 4.749999999999998e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3     4.81015227649094e-15
   0   4               0.48828125
   1   0                        0
   1   1     1.63819575189128e-16
   1   2      8.0756142513868e-15
   1   3    -1.43771919003745e-16
   2   0         2.08333333333334
   2   1     1.13357224841416e-14
   2   2         1.08506944444444
   3   0      1.1846405338171e-13
   3   1    -5.54782524944968e-15
   4   0         7.81249999999998

 15 0 5.250000000000004e+01 -1.125000000000001e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333334
   0   3     8.79178211713831e-15
   0   4               0.48828125
   1   0                        0
   1   1    -8.11202956659456e-16
   1   2    -1.97527919946575e-14
   1   3    -7.37694532492178e-16
   2   0         2.08333333333334
   2   1     1.15692147220316e-14
   2   2         1.08506944444444
   3   0    -2.12132533761178e-13
   3   1    -6.67255426671147e-15
   4   0         7.81249999999999

 16 0 5.749999999999998e+01 -1.124999999999999e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333331
   0   3    -9.39811191832026e-15
   0   4        0.488281249999998
   1   0                        0
   1   1    -8.11202956659443e-16
   1   2     1.17763576668039e-14
   1   3    -7.47853731948911e-16
   2   0         2.08333333333332
   2   1    -1.26839773252464e-14
   2   2         1.08506944444443
   3   0     1.41964070129083e-13
   3   1    -6.64646623016318e-15
   4   0         7.81249999999988

 17 0 6.250000000000009e+01 -1.125000000000001e+01 1.249999999999994e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333335
   0   3     2.12215430413684e-14
   0   4        0.488281250000001
   1   0                        0
   1   1    -1.11713107900067e-15
   1   2    -5.00153005431357e-14
   1   3    -1.68232422712143e-15
   2   0         2.08333333333333
   2   1     2.63721883837001e-14
   2   2         1.08506944444444
   3   0    -5.94037411853305e-13
   3   1    -1.31782538030818e-14
   4   0         7.81249999999995

 18 0 6.749999999999987e+01 -1.124999999999999e+01 1.250000000000006e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333332
   0   3    -2.12215430413682e-14
   0   4        0.488281249999998
   1   0                        0
   1   1    -1.62240591331883e-15
   1   2      6.3974702079071e-14
   1   3    -1.95371498766434e-15
   2   0         2.08333333333333
   2   1    -2.40021336139759e-14
   2   2         1.08506944444444
   3   0     7.80199608622445e-13
   3   1    -1.40623574266262e-14
   4   0         7.81250000000002

 19 0 7.250000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 20 0 7.750000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 21 0 8.250000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 22 0 8.750000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 23 0 9.250000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 24 0 9.750000000000000e+01 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 25 0 1.025000000000000e+02 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0                   7.8125

 26 0 1.075000000000001e+02 -1.125000000000001e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333335
   0   3     1.90993887372315e-14
   0   4               0.48828125
   1   0                        0
   1   1    -1.62240591331894e-15
   1   2    -6.53756555064116e-14
   1   3    -1.48795767115367e-15
   2   0         2.08333333333334
   2   1      1.6670911564789e-14
   2   2         1.08506944444444
   3   0    -7.78361671412616e-13
   3   1    -1.34120108631166e-14
   4   0         7.81250000000005

 27 0 1.124999999999997e+02 -1.124999999999998e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2         0.52083333333333
   0   3    -3.88051072756449e-14
   0   4        0.488281249999997
   1   0                        0
   1   1    -5.05274834318293e-16
   1   2     1.47136031753487e-13
   1   3      -8.361222689056e-18
   2   0          2.0833333333333
   2   1    -5.01232635643747e-14
   2   2         1.08506944444442
   3   0     1.78018429627021e-12
   3   1     4.38455442885103e-17
   4   0         7.81249999999974

 28 0 1.175000000000004e+02 -1.125000000000004e+01 1.249999999999989e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333337
   0   3     6.15424748199687e-14
   0   4        0.488281250000003
   1   0                        0
   1   1     -4.8672177399572e-15
   1   2      -2.365489532647e-13
   1   3    -4.39411805757932e-15
   2   0         2.08333333333334
   2   1     7.74996856812803e-14
   2   2         1.08506944444445
   3   0     -2.8783565160969e-12
   3   1    -2.78596089704569e-14
   4   0         7.81250000000001

 29 0 1.224999999999997e+02 -1.124999999999997e+01 1.250000000000011e+01
    4
   0   0                        1
   0   1                        0
   0   2         0.52083333333333
   0   3     -4.5474735088646e-14
   0   4        0.488281249999997
   1   0                        0
   1   1    -3.24481182663751e-15
   1   2     1.46543518061054e-13
   1   3    -3.33777874945716e-15
   2   0         2.08333333333333
   2   1    -6.09393029864994e-14
   2   2         1.08506944444444
   3   0     1.73502219998528e-12
   3   1    -2.14709662252199e-14
   4   0         7.81250000000005

 30 0 1.275000000000004e+02 -1.125000000000003e+01 1.249999999999989e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333337
   0   3     4.54747350886468e-14
   0   4        0.488281250000003
   1   0                        0
   1   1    -2.73953699231977e-15
   1   2    -2.19679681852845e-13
   1   3    -4.03435242962499e-15
   2   0         2.08333333333333
   2   1     5.59781357070367e-14
   2   2         1.08506944444444
   3   0    -2.62871443131494e-12
   3   1    -2.81119419248971e-14
   4   0         7.81249999999995

 31 0 1.324999999999995e+02 -1.124999999999997e+01 1.250000000000011e+01
    4
   0   0                        1
   0   1                        0
   0   2         0.52083333333333
   0   3     -4.5474735088646e-14
   0   4        0.488281249999997
   1   0                        0
   1   1    -2.73953699231922e-15
   1   2     2.34663449166164e-13
   1   3    -3.91817737094344e-15
   2   0         2.08333333333333
   2   1    -6.09393029864994e-14
   2   2         1.08506944444444
   3   0     2.78276009642769e-12
   3   1    -2.81529141351456e-14
   4   0         7.81250000000003

 32 0 1.375000000000000e+02 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
   0   1                        0
   0   2        0.520833333333333
   0   3                        0
   0   4        0.488281249999999
   1   0                        0
   1   1                        0
   1   2                        0
   1   3                        0
   2   0         2.08333333333333
   2   1                        0
   2   2         1.08506944444444
   3   0                        0
   3   1                        0
   4   0         7.81249999999999

 33 0 1.425000000000000e+02 -1.125000000000000e+01 1.250000000000000e+01
    4
   0   0                        1
